Year,Month,Day,Title,Link,List,Genres,Budget,Box office
2020,7,31.0,Summerland,/wiki/Summerland_(2020_film),"[' drama', '£850,000[2]', '$1,118,941 USD[3]']", drama,"£850,000[2]","$1,118,941 USD[3]"
2020,8,6.0,An American Pickle,/wiki/An_American_Pickle,"[' comedy-drama', '$20 million+[1]', '$499,649[2]']", comedy-drama,$20 million+[1],"$499,649[2]"
2020,8,7.0,The Tax Collector,/wiki/The_Tax_Collector,"[' action thriller', '$30 million[1]', '$1.3 million[2]']", action thriller,$30 million[1],$1.3 million[2]
2020,8,14.0,The SpongeBob Movie: Sponge on the Run (Canadian theatrical release),/wiki/The_SpongeBob_Movie:_Sponge_on_the_Run,"[' live-action/animated adventure comedy', '$60 million[6]', '$4.8 million[7][8]']", live-action/animated adventure comedy,$60 million[6],$4.8 million[7][8]
2020,8,21.0,Unhinged,/wiki/Unhinged_(2020_film),"[' action thriller', '$33 million[2]', '$44.3 million[3]']", action thriller,$33 million[2],$44.3 million[3]
2020,8,21.0,Cut Throat City,/wiki/Cut_Throat_City,"[' heist', '$8.9 million[2][3]', '$864,928[1][4]']", heist,$8.9 million[2][3],"$864,928[1][4]"
2020,8,28.0,Bill & Ted Face the Music,/wiki/Bill_%26_Ted_Face_the_Music,"[' science fiction comedy', '$25 million[1]', '$6.3 million[2][3]']", science fiction comedy,$25 million[1],$6.3 million[2][3]
2020,8,28.0,The New Mutants,/wiki/The_New_Mutants_(film),"[' superhero horror', '$67–80 million[3][4]', '$49.2 million[5][6]']", superhero horror,$67–80 million[3][4],$49.2 million[5][6]
2020,8,28.0,The Personal History of David Copperfield,/wiki/The_Personal_History_of_David_Copperfield,"['comedy-drama', '$15.6 million[2]', '$14.4 million[3][4]']",comedy-drama,$15.6 million[2],$14.4 million[3][4]
2020,8,28.0,Centigrade,/wiki/Centigrade_(2020_film),"['survival thriller', '$1-2 million', '$31,808[1][2]']",survival thriller,$1-2 million,"$31,808[1][2]"
2020,9,3.0,Tenet,/wiki/Tenet_(film),"['science fiction action thriller', '$205\xa0million[1]', '$365.3\xa0million[2]']",science fiction action thriller,$205 million[1],$365.3 million[2]
2020,9,4.0,Mulan,/wiki/Mulan_(2020_film),"[' fantasy action drama', '$200 million[3]', '$69.9 million[4][5]']", fantasy action drama,$200 million[3],$69.9 million[4][5]
2020,9,11.0,The Broken Hearts Gallery,/wiki/The_Broken_Hearts_Gallery,"['romantic comedy', '$8 million[3]', '$4.8 million[4][1]']",romantic comedy,$8 million[3],$4.8 million[4][1]
2020,9,16.0,The Secrets We Keep,/wiki/The_Secrets_We_Keep,"[' thriller drama', '$7.2 million[1]', '$597,576[2][3]']", thriller drama,$7.2 million[1],"$597,576[2][3]"
2020,9,25.0,The Trial of the Chicago 7,/wiki/The_Trial_of_the_Chicago_7,"[' historical legal drama', '$35 million[1]', '$115,709[2]']", historical legal drama,$35 million[1],"$115,709[2]"
2020,9,30.0,The Glorias,/wiki/The_Glorias,"[' biographical drama', '$20 million[1]', '$30,940']", biographical drama,$20 million[1],"$30,940"
2020,10,9.0,The War with Grandpa,/wiki/The_War_with_Grandpa,"[' family comedy', '$38 million[1]', '$43.4 million[2][3]']", family comedy,$38 million[1],$43.4 million[2][3]
2020,10,9.0,A Rainy Day in New York,/wiki/A_Rainy_Day_in_New_York,"[' romantic comedy', '$25 million[2]', '$23.8 million[3]']", romantic comedy,$25 million[2],$23.8 million[3]
2020,10,16.0,Love and Monsters,/wiki/Love_and_Monsters_(film),"[' monster adventure', '$30 million[3]', '$1.1 million[4]']", monster adventure,$30 million[3],$1.1 million[4]
2020,10,16.0,Honest Thief,/wiki/Honest_Thief,"[' action thriller', '$30 million[3]', '$32.6 million[4][5]']", action thriller,$30 million[3],$32.6 million[4][5]
2020,10,16.0,2 Hearts,/wiki/2_Hearts_(film),"[' romantic drama', '$15 million[1]', '$1.3 million[2][3]']", romantic drama,$15 million[1],$1.3 million[2][3]
2020,10,23.0,After We Collided,/wiki/After_We_Collided,"[' romantic drama', '$14 million[1]', '$48 million[2][3]']", romantic drama,$14 million[1],$48 million[2][3]
2020,10,23.0,The Empty Man,/wiki/The_Empty_Man_(film),"['supernatural horror', '$16 million[4]', '$4.8 million[2][5]']",supernatural horror,$16 million[4],$4.8 million[2][5]
2020,10,28.0,The Craft: Legacy,/wiki/The_Craft:_Legacy,"[' supernatural horror', '$18 million', '$2.3 million[1]']", supernatural horror,$18 million,$2.3 million[1]
2020,10,30.0,Come Play,/wiki/Come_Play,"[' horror thriller film written and directed by Jacob Chase, based on his own short', '$9 million[1]', '$13.2 million[2][3]']"," horror thriller film written and directed by Jacob Chase, based on his own short",$9 million[1],$13.2 million[2][3]
2020,11,6.0,Let Him Go,/wiki/Let_Him_Go,"[' neo-Western', '$21 million', '$10.8 million[1][2]']", neo-Western,$21 million,$10.8 million[1][2]
2020,11,6.0,The Informer,/wiki/The_Informer_(2019_film),"[' crime thriller', '$60 million[2]', '$2.9 million[1]']", crime thriller,$60 million[2],$2.9 million[1]
2020,11,11.0,Hillbilly Elegy,/wiki/Hillbilly_Elegy_(film),"[' drama', '$45 million[3]', '$38,852[4]']", drama,$45 million[3],"$38,852[4]"
2020,11,13.0,Mank,/wiki/Mank,"[' biographical drama', '$25\xa0million[3]', '$122,252[4]']", biographical drama,$25 million[3],"$122,252[4]"
2020,11,13.0,Freaky,/wiki/Freaky_(film),"[' comedy slasher', '$6million[2]', '$18.1million[3][4]']", comedy slasher,$6million[2],$18.1million[3][4]
2020,11,13.0,Fatman,/wiki/Fatman_(2020_film),"[' black comedy action', '$20 million[1]', '$1.7 million[2][3]']", black comedy action,$20 million[1],$1.7 million[2][3]
2020,11,20.0,Run,/wiki/Run_(2020_American_film),"[' psychological horror thriller', '$1 million[2]', '$5.2 million[3][4]']", psychological horror thriller,$1 million[2],$5.2 million[3][4]
2020,11,20.0,Sound of Metal,/wiki/Sound_of_Metal,"[' drama', '$5.4 million[2]', '$516,520[3]']", drama,$5.4 million[2],"$516,520[3]"
2020,11,20.0,Jiu Jitsu,/wiki/Jiu_Jitsu_(film),"[' science fiction martial arts', '$25 million[1]', '$99,924[2]']", science fiction martial arts,$25 million[1],"$99,924[2]"
2020,11,25.0,The Croods: A New Age,/wiki/The_Croods:_A_New_Age,"[' animated adventure comedy', '$65 million[2]', '$216million[3][4]']", animated adventure comedy,$65 million[2],$216million[3][4]
2020,12,4.0,All My Life,/wiki/All_My_Life_(2020_film),"[' romantic drama', '$25 million[2]', '$2 million[3][4]']", romantic drama,$25 million[2],$2 million[3][4]
2020,12,11.0,The Midnight Sky,/wiki/The_Midnight_Sky,"[' science fiction', '$100 million[1]', '$3 million']", science fiction,$100 million[1],$3 million
2020,12,11.0,Songbird,/wiki/Songbird_(2020_film),"[' dystopian science fiction thriller', '$700,000–2.5 million[1]', '$1 million[2]']", dystopian science fiction thriller,"$700,000–2.5 million[1]",$1 million[2]
2020,12,11.0,Wild Mountain Thyme,/wiki/Wild_Mountain_Thyme_(film),"['romantic comedy-drama', '$5.5 million[1]', '$1.3 million[2][3]']",romantic comedy-drama,$5.5 million[1],$1.3 million[2][3]
2020,12,18.0,Monster Hunter,/wiki/Monster_Hunter_(film),"['monster', '$60 million[5]', '$44.5 million[6]']",monster,$60 million[5],$44.5 million[6]
2020,12,18.0,Greenland,/wiki/Greenland_(film),"[' apocalyptic thriller survival disaster', '$35 million[1]', '$52.3 million[2]']", apocalyptic thriller survival disaster,$35 million[1],$52.3 million[2]
2020,12,18.0,Skylines,/wiki/Skylines_(film),"[' science fiction action', '$8 million', '$170,581[2]']", science fiction action,$8 million,"$170,581[2]"
2020,12,25.0,Wonder Woman 1984,/wiki/Wonder_Woman_1984,"[' superhero', '$200\xa0million[3]', '$169.6 million[4][5]']", superhero,$200 million[3],$169.6 million[4][5]
2020,12,25.0,Soul,/wiki/Soul_(2020_film),"[' animated fantasy comedy-drama', '$150 million', '$121 million']", animated fantasy comedy-drama,$150 million,$121 million
2020,12,25.0,News of the World,/wiki/News_of_the_World_(film),"[' Western', '$38 million[3]', '$12.7 million[4]']", Western,$38 million[3],$12.7 million[4]
2021,1,14.0,Locked Down,/wiki/Locked_Down_(film),"[' romantic comedy heist', '$3 million[1]', '$346,899[2]']", romantic comedy heist,$3 million[1],"$346,899[2]"
2021,1,15.0,The Marksman,/wiki/The_Marksman_(2021_film),"[' action drama', '$23–30\xa0million[2][3]', '$23.9\xa0million[2][4]']", action drama,$23–30 million[2][3],$23.9 million[2][4]
2021,1,22.0,Our Friend,/wiki/Our_Friend,"[' biographical drama', '$10 million[2]', '$714,255[2][3]']", biographical drama,$10 million[2],"$714,255[2][3]"
2021,1,29.0,The Little Things,/wiki/The_Little_Things_(2021_film),"[' neo-noir psychological crime thriller', '$30 million[1][2]', '$31 million[2][3]']", neo-noir psychological crime thriller,$30 million[1][2],$31 million[2][3]
2021,1,29.0,Nomadland,/wiki/Nomadland_(film),"[' drama', '$5 million[3][4]', '$39.5 million[5][6]']", drama,$5 million[3][4],$39.5 million[5][6]
2021,2,10.0,Music,/wiki/Music_(2021_film),"[' musical drama', '$16 million[2]', '$645,949[3]']", musical drama,$16 million[2],"$645,949[3]"
2021,2,12.0,Judas and the Black Messiah,/wiki/Judas_and_the_Black_Messiah,"[' biographical crime drama', '$26 million[1]', '$7.4 million[2][3]']", biographical crime drama,$26 million[1],$7.4 million[2][3]
2021,2,12.0,Minari,/wiki/Minari_(film),"[' drama', '$2 million[2][3]', '$15.5 million[4][5]']", drama,$2 million[2][3],$15.5 million[4][5]
2021,2,12.0,Willy's Wonderland,/wiki/Willy%27s_Wonderland,"[' action comedy horror', '$5 million[1]', '$457,144[2][3]']", action comedy horror,$5 million[1],"$457,144[2][3]"
2021,2,26.0,Tom & Jerry,/wiki/Tom_%26_Jerry_(2021_film),"[' live-action/animated slapstick comedy', '$50–79 million[3][4]', '$136.5 million[3][5]']", live-action/animated slapstick comedy,$50–79 million[3][4],$136.5 million[3][5]
2021,3,4.0,The SpongeBob Movie: Sponge on the Run,/wiki/The_SpongeBob_Movie:_Sponge_on_the_Run,"[' live-action/animated adventure comedy', '$60 million[6]', '$4.8 million[7][8]']", live-action/animated adventure comedy,$60 million[6],$4.8 million[7][8]
2021,3,5.0,Raya and the Last Dragon,/wiki/Raya_and_the_Last_Dragon,"[' animated fantasy action-adventure', '$100million+', '$130.4million']", animated fantasy action-adventure,$100million+,$130.4million
2021,3,5.0,Chaos Walking,/wiki/Chaos_Walking_(film),"[' dystopian science-fiction action-thriller', '$100–125 million[2][3]', '$27.1 million[4][1]']", dystopian science-fiction action-thriller,$100–125 million[2][3],$27.1 million[4][1]
2021,3,5.0,Boss Level,/wiki/Boss_Level,"[' science fiction action', '$45 million[4]', '$2 million[5]']", science fiction action,$45 million[4],$2 million[5]
2021,3,12.0,Long Weekend,/wiki/Long_Weekend_(2021_film),"[' romantic comedy-drama', '$500,000[1]', '$1 million[2]']", romantic comedy-drama,"$500,000[1]",$1 million[2]
2021,3,26.0,Nobody,/wiki/Nobody_(2021_film),"[' action thriller', '$16 million[1]', '$57.5 million[2][3]']", action thriller,$16 million[1],$57.5 million[2][3]
2021,3,31.0,Godzilla vs. Kong,/wiki/Godzilla_vs._Kong,"[' monster', '$155–200 million[a]', '$470.1 million[9]']", monster,$155–200 million[a],$470.1 million[9]
2021,4,2.0,The Unholy,/wiki/The_Unholy_(2021_film),"[' supernatural horror', '$10 million[1]', '$31 million[2][3]']", supernatural horror,$10 million[1],$31 million[2][3]
2021,4,2.0,Shiva Baby,/wiki/Shiva_Baby,"[' comedy', '$200,000', '$349,271[3][4]']", comedy,"$200,000","$349,271[3][4]"
2021,4,2.0,The Girl Who Believes in Miracles,/wiki/The_Girl_Who_Believes_in_Miracles,"[' Christian drama', '$3 million[1]', '$3.2 million[2]']", Christian drama,$3 million[1],$3.2 million[2]
2021,4,9.0,Voyagers,/wiki/Voyagers_(film),"['science fiction', '$29 million[5]', '$4.2 million[6][7]']",science fiction,$29 million[5],$4.2 million[6][7]
2021,4,23.0,Mortal Kombat,/wiki/Mortal_Kombat_(2021_film),"[' martial arts fantasy', '$55 million[1]', '$84.4 million[2][3]']", martial arts fantasy,$55 million[1],$84.4 million[2][3]
2021,5,7.0,Wrath of Man,/wiki/Wrath_of_Man,"['h', '$40 million[1]', '$104 million[2][3]']",h,$40 million[1],$104 million[2][3]
2021,5,7.0,Mainstream,/wiki/Mainstream_(film),"[' comedy-drama', '$5 million[2]', '$40,209[3][4]']", comedy-drama,$5 million[2],"$40,209[3][4]"
2021,5,14.0,Army of the Dead,/wiki/Army_of_the_Dead,"[' post-apocalyptic zombie heist', '$70–90 million', '$1 million']", post-apocalyptic zombie heist,$70–90 million,$1 million
2021,5,14.0,Spiral,/wiki/Spiral_(2021_film),"['  horror-thriller', '$20 million', '$40.6 million[2]']",  horror-thriller,$20 million,$40.6 million[2]
2021,5,28.0,A Quiet Place Part II,/wiki/A_Quiet_Place_Part_II,"[' post-apocalyptic horror', '$55–61 million[4][5]', '$297.4 million[6][7]']", post-apocalyptic horror,$55–61 million[4][5],$297.4 million[6][7]
2021,5,28.0,Cruella,/wiki/Cruella_(film),"[' comedy-drama', '$100–200 million[5][6][7]', '$233.5  million[a]']", comedy-drama,$100–200 million[5][6][7],$233.5  million[a]
2021,6,4.0,Spirit Untamed,/wiki/Spirit_Untamed,"[' animated adventure', '$30 million[2]', '$42.7 million[3][4]']", animated adventure,$30 million[2],$42.7 million[3][4]
2021,6,4.0,The Conjuring: The Devil Made Me Do It,/wiki/The_Conjuring:_The_Devil_Made_Me_Do_It,"[' supernatural horror', '$39million[2]', '$206.4million[3][4]']", supernatural horror,$39million[2],$206.4million[3][4]
2021,6,11.0,Peter Rabbit 2: The Runaway,/wiki/Peter_Rabbit_2:_The_Runaway,"['adventure comedy', '$45 million[3][4]', '$154 million[4][5]']",adventure comedy,$45 million[3][4],$154 million[4][5]
2021,6,11.0,In the Heights,/wiki/In_the_Heights_(film),"[' musical drama', '$55\xa0million[1]', '$45.2\xa0million[2][3]']", musical drama,$55 million[1],$45.2 million[2][3]
2021,6,11.0,Wish Dragon,/wiki/Wish_Dragon,"['animated fantasy comedy', '$25 million[3]', '$25.9 million[4][5]']",animated fantasy comedy,$25 million[3],$25.9 million[4][5]
2021,6,11.0,The Misfits,/wiki/The_Misfits_(2021_film),"[' heist action', '$15 million[1]', '$1.6 million[2]']", heist action,$15 million[1],$1.6 million[2]
2021,6,11.0,The House Next Door: Meet the Blacks 2,/wiki/The_House_Next_Door:_Meet_the_Blacks_2,"[' parody black comedy horror', '$3.5 million[1]', '$2.9 million[2]']", parody black comedy horror,$3.5 million[1],$2.9 million[2]
2021,6,11.0,Queen Bees,/wiki/Queen_Bees_(film),"[' romantic comedy', '$5 million[1]', '$2.3 million[2][3]']", romantic comedy,$5 million[1],$2.3 million[2][3]
2021,6,16.0,Hitman's Wife's Bodyguard,/wiki/Hitman%27s_Wife%27s_Bodyguard,"[' action comedy', '$70 million[1][2]', '$70.1 million[3][4]']", action comedy,$70 million[1][2],$70.1 million[3][4]
2021,6,25.0,F9,/wiki/F9_(film),"[' action', '$200–225 million[4][5]', '$726.2 million[6][7]']", action,$200–225 million[4][5],$726.2 million[6][7]
2021,6,25.0,Werewolves Within,/wiki/Werewolves_Within_(film),"[' mystery comedy horror', '$6.5 million[1]', '$991,898[2]']", mystery comedy horror,$6.5 million[1],"$991,898[2]"
2021,6,30.0,Zola,/wiki/Zola_(film),"[' black comedy crime', '$5 million[2]', '$5.2 million[3][4][5]']", black comedy crime,$5 million[2],$5.2 million[3][4][5]
2021,7,2.0,The Tomorrow War,/wiki/The_Tomorrow_War,"[' military science fiction action', '$200 million[1][2]', '$19.2 million[3]']", military science fiction action,$200 million[1][2],$19.2 million[3]
2021,7,2.0,The Boss Baby: Family Business,/wiki/The_Boss_Baby:_Family_Business,"[' animated comedy', '$82 million[2]', '$146.8 million[3][4]']", animated comedy,$82 million[2],$146.8 million[3][4]
2021,7,2.0,The Forever Purge,/wiki/The_Forever_Purge,"[' dystopian action crime horror', '$18 million[3]', '$77 million[4][5]']", dystopian action crime horror,$18 million[3],$77 million[4][5]
2021,7,9.0,Black Widow,/wiki/Black_Widow_(2021_film),"[' superhero', '$288.5 million[2]', '$379.8 million[3][4][a]']", superhero,$288.5 million[2],$379.8 million[3][4][a]
2021,7,14.0,Gunpowder Milkshake,/wiki/Gunpowder_Milkshake,"['action thriller', '$30 million[1]', '$1 million[2][3]']",action thriller,$30 million[1],$1 million[2][3]
2021,7,16.0,Space Jam: A New Legacy,/wiki/Space_Jam:_A_New_Legacy,"[' live-action/animated sports comedy', '$150 million[5]', '$163.7 million[6][7]']", live-action/animated sports comedy,$150 million[5],$163.7 million[6][7]
2021,7,16.0,Escape Room: Tournament of Champions,/wiki/Escape_Room:_Tournament_of_Champions,"[' survival horror', '$15million[1]', '$65.8million[2]']", survival horror,$15million[1],$65.8million[2]
2021,7,16.0,Die in a Gunfight,/wiki/Die_in_a_Gunfight,"[' romantic crime thriller', '$4 million[1]', '$31,395']", romantic crime thriller,$4 million[1],"$31,395"
2021,7,23.0,Snake Eyes,/wiki/Snake_Eyes_(2021_film),"[' superhero', '$88–110 million[1][2]', '$40.1 million[3][4]']", superhero,$88–110 million[1][2],$40.1 million[3][4]
2021,7,23.0,Old,/wiki/Old_(film),"[' thriller', '$18 million', '$90.2 million']", thriller,$18 million,$90.2 million
2021,7,30.0,Jungle Cruise,/wiki/Jungle_Cruise_(film),"[' fantasy adventure', '$200 million[2]', '$220.9 million[a]']", fantasy adventure,$200 million[2],$220.9 million[a]
2021,7,30.0,Stillwater,/wiki/Stillwater_(film),"[' crime drama', '$20 million[1]', '$19.8 million[2][3]']", crime drama,$20 million[1],$19.8 million[2][3]
2021,7,30.0,The Green Knight,/wiki/The_Green_Knight_(film),"['epic medieval fantasy', '$15 million[2]', '$18.9 million[3][4]']",epic medieval fantasy,$15 million[2],$18.9 million[3][4]
2021,7,30.0,Nine Days,/wiki/Nine_Days_(film),"[' fantasy drama', '$10\xa0million', '$969,204']", fantasy drama,$10 million,"$969,204"
2021,8,6.0,The Suicide Squad,/wiki/The_Suicide_Squad_(film),"[' superhero', '$185 million[2]', '$168.7 million[3][4]']", superhero,$185 million[2],$168.7 million[3][4]
2021,8,13.0,Free Guy,/wiki/Free_Guy,"[' action comedy', '$100–125 million[4]', '$331.5 million[1][5]']", action comedy,$100–125 million[4],$331.5 million[1][5]
2021,8,13.0,Respect,/wiki/Respect_(2021_American_film),"[' biographical musical drama', '$55 million[4]', '$32.9 million[5][6]']", biographical musical drama,$55 million[4],$32.9 million[5][6]
2021,8,13.0,Don't Breathe 2,/wiki/Don%27t_Breathe_2,"[' horror thriller', '$15 million[1]', '$53.8 million[2][3]']", horror thriller,$15 million[1],$53.8 million[2][3]
2021,8,13.0,CODA,/wiki/CODA_(2021_film),"['-Belgian', '$10\xa0million[1]', '$2.2 million[2]']",-Belgian,$10 million[1],$2.2 million[2]
2021,8,20.0,Reminiscence,/wiki/Reminiscence_(2021_film),"[' neo-noir science fiction thriller', '$54–68 million[2][3]', '$16.4 million[4][5]']", neo-noir science fiction thriller,$54–68 million[2][3],$16.4 million[4][5]
2021,8,20.0,Demonic,/wiki/Demonic_(2021_film),"['science fiction supernatural horror', '$1.5 million[1]', '$366,656']",science fiction supernatural horror,$1.5 million[1],"$366,656"
